,season,team_id,efg_pct,ts_pct,fg_pct,fg2_pct,fg3_pct,ft_pct,fg_per_g,fga_per_g,fg2_per_g,fg2a_per_g,fg3_per_g,fg3a_per_g,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,bpm
941,2014,WAS,0.48321428571428576,0.5156428571428571,0.45670789724072314,0.48223350253807107,0.37164750957854403,0.7315175097276265,48.0,105.1,38.0,78.8,9.7,26.1,18.8,25.7,13.9,39.8,53.5,25.2,9.8,5.3,17.5,26.1,124.1,-20.5
942,2015,ATL,0.5217857142857143,0.5551428571428572,0.46646646646646645,0.507396449704142,0.3765432098765432,0.780392156862745,46.6,99.9,34.3,67.6,12.2,32.4,19.9,25.5,11.2,39.9,51.0,30.5,11.2,5.7,16.1,22.3,125.1,3.5999999999999996
943,2015,BOS,0.4747,0.5033000000000001,0.4435374149659864,0.4944029850746269,0.31,0.7333333333333333,32.6,73.5,26.5,53.6,6.2,20.0,12.1,16.5,10.5,28.7,39.2,20.1,7.5,3.3,11.4,19.6,83.6,-9.0
944,2015,BRK,0.4454666666666667,0.4921333333333333,0.4352818371607516,0.48132183908045983,0.3295019157088122,0.7451737451737452,41.7,95.8,33.5,69.6,8.6,26.1,19.3,25.9,11.8,37.2,49.1,24.299999999999997,7.9,5.3,15.7,23.1,111.5,-31.7
945,2015,CHI,0.4645714285714285,0.5041428571428571,0.43822393822393824,0.47229551451187335,0.354014598540146,0.7734627831715211,45.4,103.6,35.8,75.8,9.7,27.4,23.9,30.9,14.7,41.5,55.9,27.0,8.0,7.1,16.7,22.9,124.1,-15.5
946,2015,CHO,0.4627857142857143,0.5007142857142857,0.4243323442136498,0.4527112232030265,0.3256880733944954,0.730909090909091,42.9,101.10000000000001,35.9,79.3,7.1,21.8,20.1,27.5,13.7,43.5,56.8,22.9,7.3999999999999995,7.2,13.0,23.1,112.8,-18.2
947,2015,CLE,0.4746153846153846,0.5141538461538461,0.4544364508393285,0.4973730297723292,0.36259541984732824,0.7441860465116279,37.9,83.4,28.4,57.1,9.5,26.2,19.2,25.8,11.5,33.1,44.6,23.6,7.3,4.1,13.9,19.7,104.8,-18.5
948,2015,DAL,0.51775,0.55725,0.4550827423167849,0.503448275862069,0.352059925093633,0.771186440677966,38.5,84.6,29.2,58.0,9.4,26.7,18.2,23.6,10.5,32.4,42.800000000000004,19.8,7.6,4.9,11.6,19.8,104.6,5.6
949,2015,DEN,0.48041666666666666,0.5135833333333334,0.42685851318944845,0.46938775510204084,0.31983805668016196,0.7304347826086957,35.6,83.4,27.6,58.8,7.9,24.7,16.8,23.0,12.700000000000001,31.9,44.6,21.8,7.6,4.6000000000000005,14.1,23.7,95.6,-25.299999999999997
950,2015,DET,0.4662,0.49700000000000005,0.4283854166666667,0.46739130434782605,0.3348837209302325,0.7085427135678393,32.9,76.8,25.8,55.2,7.199999999999999,21.5,14.1,19.9,11.2,27.2,38.5,19.6,7.1000000000000005,4.1,10.8,16.5,87.2,-10.700000000000001
951,2015,GSW,0.5203333333333333,0.5505333333333333,0.48023715415019763,0.513212795549374,0.39931740614334466,0.7559055118110236,48.6,101.2,36.9,71.9,11.7,29.3,19.2,25.4,13.6,41.6,55.2,30.7,10.8,8.0,16.6,25.2,127.7,5.500000000000002
952,2015,HOU,0.496,0.5070833333333333,0.4495005549389567,0.5149384885764499,0.3433734939759036,0.6600000000000001,40.5,90.10000000000001,29.3,56.900000000000006,11.4,33.2,19.8,29.999999999999996,14.1,38.4,52.5,23.0,10.1,7.1000000000000005,17.5,26.099999999999998,112.2,-10.500000000000002
953,2015,IND,0.4873333333333333,0.5236,0.4365572315882875,0.4638036809815951,0.3578274760383387,0.7525083612040134,49.2,112.7,37.8,81.5,11.200000000000001,31.3,22.5,29.9,13.7,46.199999999999996,59.6,29.3,8.6,5.8,18.9,28.8,132.2,-4.0
954,2015,LAC,0.49429411764705883,0.5297647058823529,0.4608433734939759,0.502262443438914,0.38095238095238093,0.7244897959183674,45.9,99.6,33.3,66.3,12.8,33.6,21.3,29.4,10.6,38.8,49.4,29.2,9.9,5.5,14.299999999999999,26.9,126.1,-18.0
955,2015,LAL,0.44076470588235295,0.48329411764705876,0.4050203527815468,0.4296094459582198,0.3342175066312997,0.7057471264367816,59.7,147.4,47.3,110.1,12.6,37.7,30.7,43.5,14.5,45.9,60.2,37.0,12.3,5.1,24.3,31.8,162.7,-56.2
956,2015,MEM,0.4918571428571429,0.5232857142857144,0.4583333333333333,0.48463687150838,0.3356164383561644,0.7609561752988048,39.6,86.4,34.7,71.6,4.9,14.6,19.1,25.1,11.3,33.7,44.9,23.7,11.1,4.5,14.3,22.0,103.5,19.2
957,2015,MIA,0.4861875,0.51875,0.44839857651245546,0.4920049200492005,0.3387096774193548,0.7311178247734138,50.4,112.4,40.0,81.3,10.5,31.0,24.2,33.1,12.4,45.6,58.1,24.7,11.5,7.1,20.7,31.1,135.5,-36.0
958,2015,MIL,0.49346153846153845,0.5219230769230769,0.46652030735455546,0.49115646258503404,0.36931818181818177,0.7268722466960352,42.5,91.1,36.1,73.5,6.5,17.6,16.5,22.7,15.0,37.2,52.0,23.5,10.700000000000001,6.6,17.0,27.6,107.8,-12.299999999999999
959,2015,MIN,0.4827333333333333,0.5256000000000001,0.4384328358208955,0.4649021864211737,0.3316831683168317,0.7743732590529249,47.0,107.2,40.4,86.9,6.7,20.2,27.8,35.9,17.0,43.2,59.8,30.0,10.3,4.8,17.9,26.2,128.7,-42.6
960,2015,NOP,0.4466,0.47700000000000004,0.4402277039848197,0.46503067484662575,0.345679012345679,0.7519083969465649,46.4,105.4,37.9,81.5,8.4,24.3,19.7,26.2,13.8,38.5,52.199999999999996,31.0,9.8,7.8,15.7,24.7,120.4,-25.6
961,2015,NYK,0.46225,0.49866666666666665,0.4262626262626263,0.45466666666666666,0.34583333333333327,0.7990867579908675,42.2,99.0,34.1,75.0,8.299999999999999,24.0,17.5,21.900000000000002,11.8,35.0,46.5,24.0,7.2,5.6000000000000005,15.2,23.900000000000002,110.3,-29.4
962,2015,OKC,0.5037272727272728,0.535909090909091,0.45894736842105266,0.5037037037037037,0.34296028880866425,0.7697594501718212,43.6,95.0,34.0,67.5,9.5,27.7,22.4,29.1,12.3,38.1,50.6,22.2,7.9,6.4,15.2,23.1,119.0,11.7
963,2015,ORL,0.483,0.5083333333333333,0.4491682070240296,0.4870530209617756,0.33707865168539325,0.7137096774193548,48.6,108.2,39.5,81.1,9.0,26.7,17.7,24.8,13.200000000000001,42.1,55.1,26.4,10.4,5.1,18.7,28.7,124.0,-35.0
964,2015,PHI,0.4242857142857143,0.45121428571428573,0.40356744704570796,0.4525423728813559,0.303921568627451,0.6679841897233201,36.2,89.7,26.7,59.0,9.3,30.6,16.9,25.3,13.4,34.4,47.7,21.6,10.3,5.8,18.6,24.0,98.2,-74.60000000000001
965,2015,PHO,0.42036363636363644,0.45363636363636367,0.4325767690253671,0.4652014652014652,0.33658536585365856,0.7624309392265193,32.4,74.9,25.4,54.599999999999994,6.9,20.5,13.8,18.1,9.7,29.2,38.9,16.099999999999998,7.8,4.0,13.1,21.0,85.2,-43.7
966,2015,POR,0.5212307692307692,0.5496153846153846,0.4534412955465587,0.49397590361445787,0.3746130030959752,0.8037383177570093,44.8,98.8,32.800000000000004,66.4,12.1,32.3,17.2,21.4,13.0,41.9,55.0,24.1,7.3,5.8,14.8,22.1,118.7,5.5
967,2015,SAC,0.495375,0.5321875,0.4545454545454546,0.48125,0.3467336683417086,0.7493403693931399,45.5,100.1,38.5,80.0,6.9,19.9,28.4,37.9,14.700000000000001,41.9,56.3,26.7,8.8,5.1,19.7,25.7,126.5,25.4
968,2015,SAS,0.5082666666666666,0.5440666666666666,0.4671968190854871,0.5061058344640433,0.3605947955390334,0.7859922178988327,47.0,100.6,37.3,73.7,9.7,26.900000000000002,20.2,25.7,12.2,40.6,52.4,29.4,9.7,6.300000000000001,15.9,23.1,123.89999999999999,8.899999999999999
969,2015,TOR,0.5085333333333334,0.5401333333333334,0.4537037037037037,0.4921316165951358,0.35661764705882354,0.7773972602739725,44.1,97.2,34.4,69.9,9.7,27.2,22.7,29.200000000000003,13.1,36.6,49.8,24.5,9.1,4.8,15.2,25.8,120.10000000000001,-29.5
970,2015,TOT,0.46798684210526315,0.50075,0.42504187604690113,0.4661117717003568,0.32462949894142556,0.734622144112478,203.0,477.6,156.8,336.4,46.0,141.7,83.6,113.8,58.0,161.8,220.1,137.1,46.0,21.3,85.7,122.9,535.9,-166.8
971,2015,UTA,0.47035714285714286,0.5052857142857142,0.43143459915611815,0.46989720998531576,0.3345864661654136,0.7176079734219271,40.9,94.8,32.0,68.1,8.9,26.599999999999998,21.6,30.099999999999998,13.3,38.2,51.5,24.299999999999997,9.5,6.6,17.1,24.9,112.3,-33.6
972,2015,WAS,0.4557333333333334,0.4940666666666667,0.44389763779527563,0.47528517110266155,0.3274336283185841,0.7325581395348837,45.1,101.6,37.5,78.9,7.4,22.6,18.9,25.8,13.2,40.199999999999996,53.0,27.1,8.4,5.1,17.2,27.8,116.1,-43.9
973,2016,ATL,0.5229230769230769,0.5536153846153846,0.4623773173391494,0.5170731707317072,0.3519736842105263,0.7863636363636364,42.4,91.7,31.799999999999997,61.5,10.7,30.4,17.3,22.0,9.6,37.7,47.5,27.4,9.8,6.7,16.2,22.0,112.4,-1.9000000000000006
974,2016,BOS,0.48086666666666666,0.5125333333333334,0.4329692154915591,0.4762589928057554,0.34076433121019106,0.7868217054263565,43.6,100.7,33.1,69.5,10.7,31.400000000000002,20.3,25.8,12.9,37.2,50.2,26.0,10.5,5.2,15.100000000000001,25.0,118.1,6.099999999999999
975,2016,BRK,0.48046666666666665,0.5190666666666667,0.4517669531996179,0.4764705882352941,0.3401015228426396,0.7571428571428571,47.3,104.7,40.5,85.0,6.7,19.7,21.2,28.0,15.2,43.8,58.7,28.700000000000003,10.8,6.8,18.4,25.8,122.6,-31.5
976,2016,CHI,0.47828571428571426,0.5129285714285714,0.4409090909090909,0.4625445897740785,0.37547892720306514,0.7843866171003718,48.5,110.0,38.9,84.1,9.8,26.1,21.1,26.9,15.7,47.7,63.2,29.6,7.7,7.7,17.3,25.400000000000002,127.3,-15.499999999999998
977,2016,CHO,0.5023571428571428,0.5494285714285715,0.45254745254745254,0.4898843930635838,0.3645161290322581,0.7654723127035831,45.3,100.1,33.9,69.2,11.3,31.0,23.5,30.7,12.2,44.1,55.9,25.7,8.4,6.6,14.5,21.4,125.6,-2.9999999999999996
978,2016,CLE,0.5116428571428572,0.5347857142857143,0.45364536453645365,0.4986559139784946,0.366120218579235,0.7572016460905349,50.4,111.1,37.1,74.4,13.4,36.6,18.4,24.3,12.5,41.2,53.5,28.900000000000002,8.9,6.3,15.2,28.5,132.6,-3.500000000000001
979,2016,DAL,0.5145714285714286,0.5525,0.4464646464646465,0.49696048632218853,0.3473053892215569,0.7777777777777778,44.2,99.0,32.7,65.8,11.6,33.4,21.0,27.0,11.4,41.0,52.300000000000004,25.5,8.0,5.3,14.6,23.5,121.1,-1.3000000000000003
980,2016,DEN,0.48276923076923073,0.5189230769230769,0.43688362919132145,0.4756756756756757,0.33454545454545453,0.7619047619047619,44.3,101.4,35.2,74.0,9.2,27.5,22.4,29.4,14.5,40.2,54.7,26.7,9.0,6.2,17.1,26.3,120.3,-17.5
981,2016,DET,0.4976428571428571,0.532,0.42857142857142855,0.46261682242990654,0.3585526315789474,0.6689895470383275,40.5,94.5,29.7,64.2,10.9,30.4,19.2,28.7,12.3,35.4,47.8,21.900000000000002,7.4,3.8,14.2,21.7,110.6,-15.799999999999999
982,2016,GSW,0.5552142857142858,0.5780000000000001,0.488843813387424,0.5305164319248826,0.4121037463976945,0.7408906882591093,48.2,98.6,33.9,63.9,14.299999999999999,34.7,18.3,24.7,12.7,41.8,54.300000000000004,31.6,9.4,7.0,16.8,23.9,129.6,8.9
983,2016,HOU,0.5216428571428572,0.5587857142857143,0.46898002103049424,0.5277777777777778,0.3388157894736842,0.6945244956772335,44.6,95.1,34.2,64.8,10.299999999999999,30.4,24.1,34.699999999999996,14.0,41.1,55.2,22.8,11.7,6.6000000000000005,18.799999999999997,28.3,123.89999999999999,-17.3
984,2016,IND,0.5278571428571428,0.5577857142857143,0.4604604604604604,0.5013513513513513,0.3449612403100775,0.7683397683397684,46.0,99.9,37.1,74.0,8.9,25.8,19.9,25.9,13.0,39.1,52.1,23.7,10.0,5.7,16.8,24.5,120.9,-4.8999999999999995
985,2016,LAC,0.5126428571428571,0.5410714285714285,0.46790890269151136,0.5102639296187683,0.36619718309859156,0.7133550488599348,45.199999999999996,96.6,34.8,68.2,10.4,28.4,21.9,30.7,10.200000000000001,39.1,49.3,27.0,9.9,6.3,14.200000000000001,24.4,122.7,-4.1
986,2016,LAL,0.456,0.5008,0.4055299539170507,0.4492753623188406,0.30368098159509205,0.775,44.0,108.5,34.1,75.9,9.9,32.6,24.8,32.0,14.2,42.5,56.7,22.9,9.6,5.7,16.4,27.4,123.4,-40.6
987,2016,MEM,0.45385714285714285,0.5014285714285714,0.4399585921325052,0.46736292428198434,0.32843137254901966,0.7423728813559322,42.5,96.6,35.8,76.6,6.7,20.4,21.9,29.5,12.600000000000001,35.7,48.5,25.8,11.4,5.7,15.6,25.700000000000003,113.7,-9.6
988,2016,MIA,0.4988333333333333,0.53475,0.4698672114402451,0.5059288537549407,0.33636363636363636,0.743859649122807,46.0,97.9,38.4,75.9,7.4,22.0,21.2,28.5,12.3,42.6,54.6,23.8,8.1,8.1,15.4,22.7,120.3,0.19999999999999885
989,2016,MIL,0.47773333333333334,0.5092,0.45437616387337054,0.4885954381752702,0.3347107438016529,0.7535714285714287,48.8,107.4,40.7,83.3,8.1,24.2,21.1,28.0,12.8,40.4,53.2,33.1,10.9,7.2,20.3,28.6,126.5,-38.1
990,2016,MIN,0.4855714285714286,0.5255714285714286,0.459308807134894,0.4902506963788301,0.33707865168539325,0.7766323024054983,41.199999999999996,89.7,35.2,71.8,6.0,17.8,22.6,29.1,11.7,37.6,49.0,27.0,9.1,5.2,16.2,25.8,110.8,-29.5
991,2016,NOP,0.4699375,0.4985625,0.4404580152671756,0.47722342733188716,0.3496143958868895,0.7703927492447129,57.7,131.0,44.0,92.2,13.6,38.9,25.5,33.1,13.6,51.2,65.1,34.8,11.9,5.8,20.2,33.7,154.9,-27.5
992,2016,NYK,0.48200000000000004,0.5186666666666667,0.441263573543929,0.4773936170212766,0.34375,0.8016194331983806,44.7,101.3,35.9,75.2,8.8,25.6,19.8,24.7,12.299999999999999,41.0,53.0,23.9,6.9,6.9,15.200000000000001,25.4,117.7,-20.7
993,2016,OKC,0.5260714285714286,0.5500714285714287,0.47684210526315784,0.5224963715529752,0.36153846153846153,0.75,45.3,95.0,36.0,68.9,9.4,26.0,21.0,28.0,14.5,40.199999999999996,54.9,23.9,8.0,6.8,17.7,23.4,121.4,-13.7
994,2016,ORL,0.46369230769230774,0.5019230769230769,0.4490690032858708,0.48633093525179855,0.3317972350230415,0.7452830188679245,41.0,91.3,33.8,69.5,7.2,21.7,15.799999999999999,21.2,10.5,33.4,43.8,25.3,8.8,5.4,14.7,22.9,105.39999999999999,-31.5
995,2016,PHI,0.48114285714285715,0.5136428571428572,0.436958614051973,0.4840499306518724,0.3322884012539185,0.6854304635761589,45.4,103.9,34.9,72.1,10.6,31.9,20.7,30.2,13.0,40.9,53.6,23.4,9.9,7.9,20.3,27.5,121.7,-40.5
996,2016,PHO,0.47500000000000003,0.5142142857142857,0.43615107913669066,0.4752223634053367,0.3405572755417957,0.7492063492063492,48.5,111.2,37.4,78.7,11.0,32.3,23.6,31.5,14.8,41.6,56.199999999999996,27.7,10.4,5.1,21.2,28.4,132.1,-26.400000000000002
997,2016,POR,0.48292857142857143,0.5123571428571428,0.4445606694560669,0.4882995319812793,0.36507936507936506,0.7622950819672132,42.5,95.60000000000001,31.3,64.1,11.5,31.5,18.6,24.4,12.7,37.4,50.1,22.8,7.1,5.1,15.5,23.6,115.5,-27.1
998,2016,SAC,0.49966666666666665,0.5283333333333333,0.43929173693086004,0.4723203769140164,0.363905325443787,0.7204968944099378,52.1,118.6,40.099999999999994,84.9,12.3,33.8,23.2,32.2,15.3,44.699999999999996,59.8,31.0,12.2,5.9,19.599999999999998,28.0,139.8,-24.299999999999997
999,2016,SAS,0.5385,0.5708571428571428,0.48945147679324896,0.5183175033921302,0.37735849056603776,0.8016877637130801,46.4,94.8,38.2,73.7,8.0,21.2,19.0,23.7,11.0,40.0,50.9,27.8,9.5,7.1,14.4,20.1,119.7,32.8
1000,2016,TOR,0.48073333333333335,0.5173333333333333,0.44120505344995137,0.4743411927877948,0.3680781758957655,0.7732919254658384,45.4,102.9,34.2,72.1,11.3,30.7,24.9,32.2,13.1,41.2,54.1,22.2,10.6,6.7,15.6,24.3,126.6,-13.900000000000004
1001,2016,TOT,0.47806,0.51368,0.4238131699846861,0.46360582306830905,0.3382173382173382,0.7455357142857143,110.7,261.2,82.8,178.6,27.7,81.9,50.1,67.2,29.6,92.6,122.0,79.2,25.5,11.6,46.2,69.9,298.0,-107.2
1002,2016,UTA,0.453,0.48800000000000004,0.4426059979317477,0.4772079772079772,0.35361216730038025,0.7372013651877134,42.800000000000004,96.7,33.5,70.2,9.3,26.3,21.6,29.299999999999997,13.700000000000001,40.6,54.5,21.0,9.5,6.800000000000001,16.8,26.5,116.7,-18.299999999999997
1003,2016,WAS,0.4903571428571429,0.5195714285714286,0.4544564152791381,0.49447513812154686,0.347682119205298,0.7224334600760456,46.4,102.1,35.8,72.4,10.5,30.2,19.0,26.3,10.4,38.300000000000004,48.6,28.1,10.1,4.4,15.399999999999999,25.8,122.39999999999999,-22.2
1004,2017,ATL,0.4263333333333333,0.475,0.4213197969543147,0.47202295552367285,0.3146853146853147,0.7441860465116279,41.5,98.5,32.9,69.7,9.0,28.6,22.400000000000002,30.1,12.0,39.9,52.1,27.0,9.3,5.8,17.3,21.5,114.7,-44.3
1005,2017,BOS,0.5396666666666667,0.5603333333333332,0.45622568093385213,0.5151033386327504,0.36432160804020103,0.7793594306049821,46.9,102.8,32.4,62.9,14.5,39.8,21.9,28.1,11.5,39.6,51.4,29.7,8.7,4.9,14.9,24.3,130.0,0.9000000000000004
1006,2017,BRK,0.48964285714285716,0.5327142857142857,0.44032096288866596,0.49839743589743596,0.3378016085790885,0.7758620689655172,43.9,99.7,31.1,62.4,12.6,37.3,22.5,29.0,10.700000000000001,41.8,52.7,28.2,9.2,5.7,18.8,26.6,122.39999999999999,-25.6
1007,2017,CHI,0.44684615384615384,0.47923076923076924,0.4312896405919662,0.4742268041237113,0.3308270676691729,0.7967479674796748,40.8,94.6,32.2,67.9,8.8,26.6,19.6,24.6,12.4,37.2,49.2,26.4,9.299999999999999,5.1,14.6,20.4,110.3,-17.5
1008,2017,CHO,0.44785714285714284,0.49707142857142855,0.43094496365524404,0.4765625,0.34365325077399383,0.7921146953405018,41.5,96.3,30.5,64.0,11.1,32.3,22.1,27.9,10.6,38.3,49.0,26.6,7.7,4.9,12.2,18.9,116.6,-28.900000000000002
1009,2017,CLE,0.4923571428571428,0.5389285714285714,0.4532442748091603,0.5192012288786483,0.35516372795969775,0.7492063492063491,47.5,104.8,33.8,65.1,14.1,39.699999999999996,23.599999999999998,31.5,12.8,39.7,52.6,25.5,7.6,5.1,15.5,22.3,132.9,-22.8
1010,2017,DAL,0.443875,0.475125,0.4187437686939183,0.4555382215288612,0.34710743801652894,0.7792792792792793,42.0,100.3,29.2,64.1,12.6,36.3,17.3,22.2,8.700000000000001,35.699999999999996,44.1,24.3,7.8,4.0,12.8,20.7,113.2,-60.0
1011,2017,DEN,0.5434666666666667,0.5666,0.463821892393321,0.5172910662824207,0.3681462140992167,0.7859531772575251,50.0,107.8,35.9,69.4,14.1,38.3,23.5,29.9,13.6,41.7,55.5,31.9,9.1,4.1,17.2,24.5,137.7,9.5
1012,2017,DET,0.46153333333333335,0.4948666666666667,0.4440366972477064,0.4861460957178842,0.32550335570469796,0.7307692307692307,48.4,109.0,38.6,79.39999999999999,9.7,29.8,17.1,23.400000000000002,13.5,41.3,54.800000000000004,27.0,8.4,4.3,14.3,21.6,123.60000000000001,-23.1
1013,2017,GSW,0.5402666666666666,0.5691333333333334,0.4974721941354904,0.553680981595092,0.38023952095808383,0.7703703703703704,49.2,98.9,36.1,65.2,12.7,33.4,20.8,27.0,12.3,41.4,53.800000000000004,33.8,10.7,8.4,16.7,23.7,131.7,4.800000000000002
1014,2017,HOU,0.5306153846153846,0.5585384615384615,0.4696485623003195,0.5615384615384615,0.3597122302158273,0.7570422535211268,44.1,93.9,29.2,52.0,15.0,41.7,21.5,28.4,13.0,37.6,50.5,27.2,9.0,5.3,15.6,23.4,124.39999999999999,-5.200000000000001
1015,2017,IND,0.4808,0.519,0.4605394605394606,0.49455040871934597,0.36742424242424243,0.8084291187739465,46.1,100.1,36.3,73.4,9.7,26.4,21.1,26.099999999999998,11.3,39.2,50.5,25.7,9.3,5.6000000000000005,15.6,23.4,122.7,-32.3
1016,2017,LAC,0.4944,0.5292,0.4675834970530452,0.5079136690647481,0.3703703703703704,0.7539936102236422,47.6,101.8,35.3,69.5,12.0,32.4,23.6,31.3,10.6,41.5,52.0,27.599999999999998,9.3,5.1,15.3,24.6,130.3,-23.3
1017,2017,LAL,0.49257142857142855,0.5206428571428571,0.452286282306163,0.4965986394557823,0.3345724907063197,0.7090163934426229,45.5,100.6,36.5,73.5,9.0,26.9,17.3,24.400000000000002,15.4,41.1,56.4,23.099999999999998,9.7,5.6,16.599999999999998,26.7,117.39999999999999,-34.4
1018,2017,MEM,0.4755333333333333,0.5198,0.4332399626517274,0.4709851551956815,0.3433734939759036,0.7818791946308725,46.4,107.1,34.9,74.1,11.4,33.2,23.3,29.8,14.1,41.8,55.9,27.9,10.2,5.6,16.1,30.1,127.5,-15.4
1019,2017,MIA,0.497,0.5238571428571428,0.43956043956043955,0.47619047619047616,0.35694822888283373,0.7096774193548387,52.0,118.3,39.0,81.9,13.1,36.7,19.8,27.9,14.299999999999999,44.4,58.7,30.8,10.5,7.2,17.6,28.9,137.3,-11.6
1020,2017,MIL,0.5045333333333334,0.5326,0.4666666666666667,0.5119047619047619,0.35603715170278644,0.7711267605633803,50.4,108.0,38.699999999999996,75.6,11.5,32.3,21.900000000000002,28.400000000000002,10.5,41.0,51.4,31.1,10.6,7.1,18.0,26.6,133.8,-27.2
1021,2017,MIN,0.4709285714285714,0.5078571428571429,0.45862412761714855,0.5,0.352059925093633,0.8043478260869564,46.0,100.3,36.8,73.6,9.4,26.7,22.2,27.6,13.6,36.4,49.9,27.6,9.9,5.5,15.8,25.1,123.6,-17.5
1022,2017,NOP,0.5123076923076924,0.5511538461538461,0.46296296296296297,0.5083207261724659,0.3501945525291829,0.7560975609756099,42.5,91.8,33.6,66.10000000000001,9.0,25.7,18.6,24.599999999999998,10.8,37.5,48.4,27.3,9.4,5.9,14.5,21.9,112.8,-17.3
1023,2017,NYK,0.4904285714285714,0.5198571428571429,0.4495145631067961,0.4875816993464052,0.3421052631578947,0.7651821862348178,46.3,103.0,37.3,76.5,9.1,26.6,18.9,24.7,16.1,40.9,57.1,23.2,8.5,7.1,15.4,25.2,120.9,-20.8
1024,2017,OKC,0.5006666666666667,0.52525,0.45494994438264735,0.5047021943573669,0.3320610687022901,0.7411764705882352,40.9,89.9,32.2,63.8,8.7,26.2,18.9,25.5,13.7,35.7,49.2,23.1,7.8,5.6000000000000005,14.5,20.3,109.30000000000001,-2.5
1025,2017,ORL,0.4221875,0.4660625,0.41963322545846815,0.46624803767660905,0.31833910034602075,0.758893280632411,38.9,92.7,29.7,63.7,9.2,28.9,19.2,25.3,10.5,37.0,47.5,25.1,7.9,4.1,15.2,22.5,106.2,-70.0
1026,2017,PHI,0.49613333333333337,0.5344,0.44233937397034595,0.4869047619047619,0.3404255319148936,0.7735294117647059,53.7,121.4,40.9,84.0,12.8,37.6,26.3,34.0,16.8,45.3,61.9,31.8,9.799999999999999,7.7,24.7,30.3,146.1,-34.0
1027,2017,PHO,0.4651176470588235,0.509,0.43996569468267577,0.48651817116060964,0.30891719745222923,0.7681564245810056,51.3,116.60000000000001,41.5,85.3,9.7,31.400000000000002,27.5,35.8,16.9,44.0,60.9,25.4,10.2,6.4,19.4,32.3,139.8,-43.1
1028,2017,POR,0.5108461538461538,0.5406153846153846,0.44978165938864634,0.4915254237288136,0.3719512195121951,0.8034188034188033,41.2,91.6,29.0,59.0,12.2,32.8,18.8,23.400000000000002,10.4,34.6,44.800000000000004,21.6,7.5,4.8,14.1,22.8,113.2,-20.099999999999998
1029,2017,SAC,0.5208461538461538,0.554,0.4625550660792952,0.49380804953560375,0.3901515151515152,0.7882882882882883,42.0,90.8,31.9,64.6,10.3,26.4,17.5,22.2,9.8,33.5,43.1,26.6,9.2,4.5,15.8,23.3,111.9,-21.9
1030,2017,SAS,0.528,0.5600625,0.46495557749259625,0.5,0.38831615120274915,0.787878787878788,47.1,101.3,36.0,72.0,11.3,29.1,20.8,26.4,12.0,40.7,52.6,29.7,9.3,7.0,16.4,22.9,126.7,2.1000000000000005
1031,2017,TOR,0.5023571428571428,0.5352857142857143,0.45911949685534587,0.5,0.3460076045627376,0.7953020134228188,43.8,95.4,34.5,69.0,9.1,26.3,23.7,29.799999999999997,13.5,36.6,50.199999999999996,23.1,10.0,6.0,14.1,25.1,120.3,-2.100000000000001
1032,2017,TOT,0.5094528301886793,0.5358490566037736,0.4485749690210657,0.5021438780371605,0.3507992895204263,0.7382716049382716,144.8,322.8,105.4,209.9,39.5,112.6,59.8,81.0,38.4,133.4,171.7,79.5,29.2,21.5,53.1,87.2,387.5,-90.9
1033,2017,UTA,0.5216,0.5505333333333333,0.4642857142857143,0.5099715099715099,0.37125748502994016,0.7474402730375426,48.1,103.6,35.8,70.2,12.4,33.4,21.9,29.3,11.9,42.800000000000004,54.7,25.8,8.8,6.1000000000000005,16.5,24.400000000000002,130.0,6.300000000000001
1034,2017,WAS,0.5157692307692308,0.544,0.47668393782383417,0.5178316690442225,0.3688212927756654,0.7732793522267207,46.0,96.5,36.3,70.1,9.7,26.3,19.1,24.7,12.1,38.0,50.1,25.9,10.0,4.8,15.1,25.1,120.6,-15.0
1035,2018,ATL,0.49716666666666665,0.5223333333333333,0.4381533101045296,0.4932249322493225,0.3333333333333333,0.7701612903225806,50.3,114.8,36.4,73.8,13.7,41.1,19.1,24.8,12.9,46.5,59.5,33.7,10.3,5.6000000000000005,21.4,27.0,133.4,-57.800000000000004
1036,2018,BOS,0.48183333333333334,0.5096111111111111,0.450261780104712,0.5035561877667141,0.3611738148984199,0.7547169811320755,51.6,114.60000000000001,35.4,70.3,16.0,44.3,20.0,26.5,11.7,44.5,56.300000000000004,29.4,9.5,5.4,17.7,27.5,139.1,-24.5
1037,2018,BRK,0.48246666666666665,0.5224,0.42694663167104113,0.47612156295224317,0.34878587196467997,0.8126888217522659,48.8,114.3,32.9,69.1,15.8,45.3,26.900000000000002,33.1,11.2,40.8,52.1,32.7,8.2,5.2,20.5,27.9,140.0,-35.5
1038,2018,CHI,0.48040000000000005,0.515,0.4254278728606357,0.467324290998767,0.34772182254196643,0.7677902621722846,52.2,122.7,37.9,81.1,14.5,41.7,20.5,26.7,12.0,44.2,56.4,34.6,11.0,4.5,18.7,27.099999999999998,139.3,-39.0
1039,2018,CHO,0.5003125,0.5324375,0.4450757575757576,0.48342541436464087,0.3603603603603604,0.7412140575079872,47.0,105.6,35.0,72.4,12.0,33.3,23.2,31.3,12.8,44.4,57.4,26.7,8.5,5.2,14.6,23.2,129.0,-28.0
