,player,g-playoffs,g-season,mp_per_g-season,mp_per_g-playoffs,fg_pct-playoffs,fg_pct-season,fg3_pct-playoffs,fg3_pct-season,fg2_pct-playoffs,fta_per_g-playoffs,fta_per_g-season,ft_pct-playoffs,ft_pct-season,tov_per_g-playoffs,tov_per_g-season,pf_per_g-playoffs,pf_per_g-season,pts_per_g-playoffs,pts_per_g-season,bpm-playoffs,bpm-season,per-playoffs,per-season,ts_pct-playoffs,ts_pct-season,usg_pct-playoffs,usg_pct-season,ws-playoffs,ws-season
635,Mikal Bridges,17.5,77.0,33.7,35.3,0.481,0.5385,0.381,0.397,0.5525,1.7999999999999998,1.85,0.913,0.837,0.75,0.8,2.15,1.7000000000000002,12.2,13.85,1.5499999999999998,2.45,13.350000000000001,15.399999999999999,0.5874999999999999,0.647,14.5,14.95,1.35,8.45
636,Mike Bantom,21.0,82.0,24.6,19.0,0.396,0.469,,0.333,0.396,2.0,3.3,0.452,0.629,1.1,1.8,2.9,3.3,4.3,10.2,-2.6,-2.3,7.4,12.7,0.416,0.505,14.0,20.2,0.1,2.9
637,Mike Bibby,10.5,70.5,31.79,34.13,0.3956,0.4223,0.3621,0.3829,0.4058,3.15,2.67,0.7649,0.7912,1.92,1.8,2.29,1.89,13.040000000000001,13.780000000000001,0.36,0.6399999999999999,13.16,15.11,0.5109,0.5304,18.779999999999998,19.89,0.52,5.66
639,Mike Conley,8.11111111111111,67.22222222222223,32.28888888888889,34.888888888888886,0.41988888888888887,0.4401111111111111,0.35044444444444445,0.3842222222222222,0.4445555555555556,4.211111111111111,3.311111111111111,0.826111111111111,0.8257777777777777,2.0,2.088888888888889,2.3111111111111113,2.022222222222222,16.177777777777777,15.42222222222222,3.755555555555555,3.322222222222222,18.200000000000003,18.144444444444446,0.5422222222222222,0.5553333333333333,22.444444444444443,22.266666666666666,0.711111111111111,7.022222222222222
643,Mike Gminski,4.375,73.125,22.775,23.0125,0.52675,0.48450000000000004,0.0,0.029333333333333333,0.5295,3.3125,2.8875,0.7894285714285714,0.840625,1.25,1.3125,1.9125,1.5625,10.55,10.4,1.1125,0.4,16.2,16.4,0.57075,0.54575,18.9875,19.025,0.2,4.8625
647,Mike Mitchell,6.2,79.2,32.92,35.08,0.47240000000000004,0.4946,0.25,0.0934,0.47379999999999994,3.88,3.8200000000000003,0.744,0.7794000000000001,2.36,1.6400000000000001,2.7399999999999998,2.54,18.7,19.9,-2.5200000000000005,-1.58,12.68,16.18,0.5067999999999999,0.5306,23.48,24.78,0.3,5.26
655,Mitch Richmond,5.75,75.25,30.299999999999997,29.775,0.6015,0.4535,0.2896666666666667,0.3605,0.63575,4.325,4.8,0.78825,0.8694999999999999,2.3,2.425,2.25,2.35,16.225,18.275,-0.17500000000000004,0.375,16.975,16.225,0.6235,0.54625,26.0,24.25,0.30000000000000004,5.725
657,Mo Williams,10.333333333333334,62.5,27.816666666666666,23.400000000000002,0.40199999999999997,0.4355,0.2856666666666667,0.393,0.4691666666666667,1.6833333333333333,1.883333333333333,0.7806,0.8895,1.5166666666666668,1.9333333333333333,2.3000000000000003,2.316666666666667,9.4,12.799999999999999,-4.616666666666666,0.1333333333333333,8.65,14.583333333333334,0.4891666666666667,0.5416666666666666,22.383333333333336,22.5,0.2333333333333333,4.183333333333334
658,Monta Ellis,6.333333333333333,79.33333333333333,33.86666666666667,30.95,0.42283333333333334,0.44283333333333336,0.262,0.3005,0.48616666666666664,2.9333333333333336,3.733333333333333,0.7361666666666666,0.7648333333333334,2.3333333333333335,2.6666666666666665,2.35,2.283333333333333,14.299999999999999,15.983333333333334,-0.9166666666666665,-0.6166666666666667,12.816666666666668,14.683333333333332,0.49583333333333335,0.5161666666666667,22.849999999999998,23.433333333333334,0.09999999999999999,3.75
659,Monte Morris,12.0,69.25,25.424999999999997,24.3,0.45025,0.47925,0.28075,0.392,0.51,2.0,1.225,0.7474999999999999,0.82725,0.8,0.75,1.55,1.1,10.55,10.55,0.22499999999999998,0.25,14.9,14.95,0.536,0.56975,18.924999999999997,17.125,0.475,4.575
662,Mookie Blaylock,6.75,73.75,36.9125,39.1,0.36675,0.413125,0.326,0.32537499999999997,0.396,2.325,2.175,0.6795,0.73325,2.925,2.425,2.15,1.8875,13.8,14.725,2.4875,4.2375,14.537500000000001,17.9,0.468125,0.5,21.0,20.6,0.3125,7.9125
664,Moses Malone,6.5,78.0,35.0875,37.574999999999996,0.43262500000000004,0.484,0.25,0.03575,0.433,7.0625,9.175,0.863125,0.79,2.4250000000000003,3.1,2.1375,2.2375,19.5125,22.2625,2.825,2.0375,20.0875,22.5625,0.53225,0.5712499999999999,22.625,25.8,0.9249999999999999,10.85
665,Mychal Thompson,10.88888888888889,78.22222222222223,27.833333333333332,26.333333333333332,0.4746666666666667,0.5047777777777778,,0.08333333333333333,0.4746666666666667,3.9000000000000004,3.7666666666666666,0.6501250000000001,0.6747777777777778,1.7,1.9777777777777779,2.9444444444444446,2.7444444444444445,11.211111111111112,12.31111111111111,-1.2666666666666666,-0.7999999999999999,12.744444444444445,14.366666666666667,0.5104444444444445,0.5427777777777778,17.98888888888889,19.033333333333335,0.4555555555555555,4.5888888888888895
666,Myles Turner,5.2,68.4,28.1,31.48,0.4952,0.4864,0.221,0.33019999999999994,0.5588,2.66,2.8600000000000003,0.6268,0.76,1.58,1.34,3.5200000000000005,2.8,11.82,12.58,-1.46,0.38,13.52,16.66,0.5452,0.5631999999999999,18.259999999999998,19.66,0.25999999999999995,5.26
672,Nenê,7.583333333333333,60.583333333333336,24.724999999999998,23.73333333333333,0.5731666666666667,0.5445,0.0,0.09441666666666666,0.5743333333333334,3.6333333333333333,3.783333333333333,0.6325,0.6493333333333333,1.3,1.5666666666666667,3.125,2.975,9.108333333333333,10.516666666666667,1.2666666666666666,0.1166666666666667,16.358333333333334,16.291666666666668,0.6005833333333334,0.5810000000000001,17.466666666666665,18.599999999999998,0.45,4.908333333333333
673,Nick Anderson,8.166666666666666,69.33333333333333,33.516666666666666,34.53333333333333,0.38116666666666665,0.42983333333333335,0.32466666666666666,0.36000000000000004,0.43133333333333335,2.983333333333333,2.4833333333333334,0.6111666666666666,0.595,1.5833333333333333,1.7,2.2333333333333334,1.8,12.716666666666667,14.0,1.25,2.1666666666666665,12.616666666666667,15.299999999999999,0.49533333333333335,0.5283333333333333,18.616666666666667,19.583333333333332,0.4666666666666666,5.7
675,Nick Van Exel,10.857142857142858,72.42857142857143,31.114285714285717,32.25714285714285,0.352,0.41085714285714287,0.30242857142857144,0.36528571428571427,0.3827142857142857,3.085714285714286,2.557142857142857,0.7787142857142858,0.7779999999999999,1.8,2.0,2.4428571428571426,1.4857142857142858,12.942857142857141,13.9,-1.157142857142857,0.7999999999999999,12.114285714285714,15.771428571428572,0.45557142857142857,0.5178571428571429,21.37142857142857,21.900000000000002,0.42857142857142855,5.171428571428572
677,Nicolas Batum,8.285714285714286,69.42857142857143,29.514285714285712,28.62857142857143,0.4438571428571429,0.45357142857142857,0.3632857142857143,0.3657142857142857,0.5385714285714286,1.5999999999999999,1.6714285714285715,0.7908333333333334,0.8327142857142856,1.3142857142857143,1.4857142857142858,1.7714285714285716,1.842857142857143,9.585714285714285,10.471428571428572,0.31428571428571417,2.1714285714285713,11.542857142857143,14.62857142857143,0.5682857142857143,0.576,15.799999999999999,16.071428571428573,0.41428571428571426,5.271428571428571
678,Nikola Jokić,12.0,74.75,32.85,36.25,0.52725,0.5469999999999999,0.36925,0.3365,0.56925,5.475,5.075,0.8412499999999999,0.829,3.275,3.275,3.45,2.8,27.575,23.375,9.675,10.575,29.275000000000002,28.825,0.611,0.6255,31.75,28.875,1.875,13.1
679,Nikola Mirotić,10.0,63.25,24.625,24.7,0.37475,0.426,0.30974999999999997,0.35,0.47350000000000003,1.9,2.625,0.8025,0.81025,0.875,1.0750000000000002,2.3000000000000003,2.05,9.725,12.899999999999999,-0.475,1.675,11.775,17.075,0.50625,0.56575,18.975,21.85,0.45,4.25
680,Norm Nixon,14.0,80.5,35.599999999999994,38.8,0.4775,0.484,0.381,0.125,0.479,3.8499999999999996,2.4000000000000004,0.747,0.776,2.4,2.95,3.0,2.7,19.7,16.35,0.30000000000000004,-1.35,15.95,14.600000000000001,0.514,0.5115000000000001,22.25,21.0,1.2,5.25
681,Norman Powell,12.166666666666666,62.666666666666664,21.2,20.0,0.42216666666666663,0.45483333333333337,0.3413333333333333,0.3705,0.4865,1.7,1.9833333333333334,0.8128333333333333,0.8275,0.8166666666666668,1.1333333333333333,1.8666666666666665,1.75,9.066666666666666,10.450000000000001,-1.2833333333333334,-0.33333333333333326,11.116666666666667,13.683333333333332,0.5341666666666667,0.5705,19.433333333333334,20.150000000000002,0.38333333333333336,2.783333333333333
683,O.J. Mayo,8.666666666666666,69.33333333333333,25.666666666666668,25.7,0.3316666666666667,0.4123333333333333,0.33866666666666667,0.36166666666666664,0.3273333333333333,2.6999999999999997,2.1333333333333333,0.8570000000000001,0.7853333333333333,1.8,1.7,2.6999999999999997,2.0666666666666664,9.733333333333334,11.766666666666666,-1.4333333333333333,-0.1333333333333333,10.166666666666666,13.6,0.4586666666666666,0.5136666666666666,22.133333333333336,23.099999999999998,0.16666666666666666,2.9
684,OG Anunoby,9.0,63.666666666666664,28.633333333333336,31.900000000000002,0.49633333333333335,0.47300000000000003,0.4013333333333333,0.3746666666666667,0.5983333333333333,2.1,1.5999999999999999,0.7066666666666667,0.6963333333333334,1.2666666666666666,1.1333333333333335,2.6,2.3000000000000003,11.9,11.200000000000001,0.9666666666666667,0.3666666666666667,13.133333333333333,12.666666666666666,0.6173333333333333,0.5786666666666667,15.433333333333332,15.733333333333334,0.5333333333333333,4.133333333333334
688,Orlando Woolridge,7.2,73.0,27.5,30.580000000000002,0.48719999999999997,0.5142,0.0,0.056999999999999995,0.4904,4.18,5.24,0.7242,0.7454000000000001,1.64,1.8,3.34,2.2800000000000002,14.48,16.0,-1.1800000000000002,0.52,12.7,17.12,0.5349999999999999,0.5724,22.0,23.619999999999997,0.24,5.42
690,Otis Thorpe,7.090909090909091,73.27272727272727,29.845454545454547,28.018181818181816,0.5085454545454545,0.5402727272727273,0.25,0.04766666666666666,0.5103636363636364,3.463636363636364,3.8181818181818183,0.6354,0.6748181818181819,1.6272727272727272,2.0090909090909093,3.0,3.1818181818181817,10.645454545454545,12.454545454545455,-2.272727272727273,-0.8363636363636363,12.418181818181818,14.609090909090908,0.5405454545454546,0.5721818181818181,17.045454545454547,18.263636363636365,0.5,6.4
695,Pascal Siakam,10.6,68.8,28.26,28.26,0.39059999999999995,0.5012000000000001,0.36325,0.28700000000000003,0.42780000000000007,3.16,3.2399999999999998,0.74675,0.727,1.26,1.7,2.6,2.62,13.080000000000002,14.819999999999999,0.12000000000000002,1.3199999999999998,14.059999999999999,16.580000000000002,0.4446,0.5638,18.96,20.7,0.74,5.82
699,Patrick Ewing,9.4,66.53333333333333,32.266666666666666,33.75333333333334,0.4894666666666667,0.4676,0.36970000000000003,0.09979999999999999,0.4551428571428571,5.526666666666667,5.953333333333333,0.7131428571428572,0.7384666666666667,2.2666666666666666,2.76,3.5,3.106666666666667,17.846666666666668,19.94,5.2266666666666675,2.2333333333333334,22.06,19.913333333333334,0.5724,0.5282,26.753333333333334,27.706666666666667,0.9466666666666668,7.8533333333333335
703,Pau Gasol,11.333333333333334,70.08333333333333,33.65,34.00833333333333,0.49183333333333334,0.5071666666666667,0.32075,0.30583333333333335,0.49766666666666665,4.241666666666666,5.041666666666667,0.7395833333333334,0.7601666666666667,1.9083333333333332,2.033333333333333,2.433333333333333,2.1166666666666667,15.216666666666667,16.908333333333335,3.7083333333333335,3.858333333333333,19.724999999999998,21.316666666666666,0.5459999999999999,0.5665,21.575,22.84166666666667,1.3,9.141666666666667
704,Paul George,10.8,70.0,33.17,38.5,0.4084,0.4389,0.343,0.3782,0.4563,6.220000000000001,4.62,0.8427,0.8398,3.1,2.6100000000000003,3.2399999999999998,2.6399999999999997,21.32,20.05,3.5199999999999996,3.9200000000000004,17.619999999999997,19.11,0.5463,0.5667,25.52,26.3,1.0699999999999998,7.540000000000001
705,Paul Millsap,10.0,68.6923076923077,26.615384615384617,27.184615384615384,0.4615833333333333,0.48292307692307695,0.17954545454545456,0.26046153846153847,0.5001666666666666,4.053846153846154,3.576923076923077,0.6801666666666667,0.7324615384615385,1.6384615384615384,1.6076923076923075,2.8307692307692305,2.9000000000000004,12.207692307692307,12.546153846153846,1.2923076923076924,1.353846153846154,16.161538461538463,17.83076923076923,0.5300833333333334,0.5542307692307692,19.807692307692307,20.838461538461537,0.6,5.953846153846154
707,Paul Pierce,12.142857142857142,72.42857142857143,31.942857142857143,34.885714285714286,0.4094285714285714,0.43892857142857145,0.34214285714285714,0.36521428571428566,0.4388571428571429,5.664285714285714,5.535714285714286,0.8111428571428572,0.8192857142857143,2.857142857142857,2.392857142857143,3.042857142857143,2.5714285714285716,17.592857142857145,17.614285714285714,1.8499999999999999,2.557142857142857,15.135714285714286,17.571428571428573,0.5355714285714286,0.5672142857142857,24.22142857142857,24.857142857142858,1.1642857142857144,7.8428571428571425
708,Paul Pressey,8.333333333333334,71.0,26.61111111111111,29.61111111111111,0.44622222222222224,0.4744444444444444,0.20822222222222223,0.2138888888888889,0.4588888888888889,3.933333333333333,3.4333333333333336,0.7046250000000001,0.7294444444444445,2.566666666666667,2.288888888888889,3.5,2.7444444444444445,11.233333333333334,10.4,0.8888888888888888,2.011111111111111,12.844444444444445,14.722222222222221,0.5066666666666666,0.5338888888888889,19.211111111111112,18.01111111111111,0.37777777777777777,4.9222222222222225
711,Peja Stojaković,8.636363636363637,66.27272727272727,32.58181818181818,32.54545454545455,0.4106363636363637,0.44563636363636366,0.3332727272727273,0.397,0.4518181818181818,3.2454545454545456,3.036363636363636,0.8834545454545455,0.895,1.0818181818181818,1.3272727272727272,2.109090909090909,1.6909090909090911,14.181818181818182,16.527272727272727,0.6818181818181818,1.8636363636363635,13.936363636363637,16.936363636363637,0.5302727272727273,0.5728181818181818,19.354545454545455,21.227272727272727,0.6,7.172727272727272
719,Raef LaFrentz,11.666666666666666,75.66666666666667,27.433333333333334,27.2,0.441,0.49066666666666664,0.3443333333333333,0.38566666666666666,0.461,1.2666666666666666,1.7,0.7290000000000001,0.7293333333333334,0.8333333333333334,0.9333333333333332,4.366666666666666,3.5666666666666664,8.733333333333334,11.299999999999999,0.09999999999999994,1.4000000000000001,13.5,17.233333333333334,0.5186666666666667,0.566,15.366666666666667,17.866666666666664,0.5333333333333333,6.566666666666666
723,Ralph Sampson,9.5,66.25,30.625,30.75,0.46775,0.482,0.625,0.127,0.48875,4.7250000000000005,4.075,0.63925,0.6485000000000001,2.85,3.0,4.0,3.575,16.625,15.75,-1.2000000000000002,-0.55,15.075,15.274999999999999,0.5015,0.5125,24.975,22.675,0.775,3.625
729,Rashard Lewis,11.625,71.375,28.9125,29.762500000000003,0.4225,0.44675,0.28625,0.382125,0.485375,3.1875,2.35,0.791875,0.77,1.4625,1.3125,2.1625,2.125,12.9,13.15,0.2875,1.6375,14.1,15.4625,0.531,0.560875,21.6875,19.85,0.8125,6.225
730,Rasheed Wallace,12.642857142857142,73.07142857142857,33.25,35.15714285714286,0.44571428571428573,0.4677142857142857,0.39992857142857147,0.31757142857142856,0.4639285714285714,3.2857142857142856,2.9857142857142853,0.6995384615384614,0.7315714285714287,1.2285714285714284,1.5571428571428572,3.6571428571428575,2.9785714285714286,14.799999999999999,14.792857142857143,2.1785714285714284,2.3000000000000003,15.164285714285715,17.107142857142858,0.5196428571428572,0.5372857142857143,20.5,21.307142857142857,1.0857142857142856,7.3
734,Ray Allen,15.545454545454545,72.9090909090909,34.47272727272727,36.54545454545455,0.45,0.45954545454545453,0.4106363636363637,0.40445454545454546,0.48327272727272724,3.6,3.390909090909091,0.8650909090909091,0.9018181818181819,1.8363636363636362,1.8,2.3545454545454545,2.0090909090909093,17.727272727272727,17.10909090909091,3.709090909090909,2.618181818181818,17.509090909090908,17.354545454545455,0.5908181818181818,0.5926363636363636,21.436363636363637,21.78181818181818,1.6363636363636365,8.418181818181818
735,Ray Williams,10.666666666666666,60.333333333333336,27.53333333333333,27.099999999999998,0.35233333333333333,0.4306666666666667,0.23333333333333336,0.2456666666666667,0.36833333333333335,2.433333333333333,3.966666666666667,0.8346666666666667,0.7776666666666667,2.8000000000000003,2.733333333333333,3.6,3.233333333333333,11.5,13.866666666666667,-2.1,1.7,11.066666666666668,15.766666666666666,0.412,0.49933333333333335,26.366666666666664,23.3,-0.06666666666666667,4.833333333333333
739,Reggie Jackson,11.5,68.16666666666667,24.71666666666667,28.683333333333334,0.45883333333333337,0.43566666666666665,0.3721666666666667,0.353,0.48966666666666664,1.6500000000000001,2.1999999999999997,0.9036,0.8516666666666666,1.5999999999999999,1.7,2.5500000000000003,1.95,13.300000000000002,12.533333333333333,2.1166666666666667,0.5666666666666668,15.666666666666666,15.383333333333333,0.5711666666666667,0.5408333333333334,20.816666666666666,22.96666666666667,0.6666666666666666,4.016666666666667
740,Reggie Lewis,7.0,75.0,31.016666666666666,30.55,0.5171666666666667,0.48533333333333334,0.0555,0.1585,0.537,4.7,3.8166666666666664,0.7331666666666666,0.8068333333333334,1.5833333333333333,1.5333333333333332,2.566666666666667,2.6999999999999997,18.383333333333333,16.716666666666665,4.533333333333333,0.65,22.48333333333333,16.7,0.5563333333333333,0.5336666666666666,27.683333333333334,23.71666666666667,0.5499999999999999,6.483333333333334
741,Reggie Miller,9.6,76.8,34.88,37.57333333333334,0.4575333333333333,0.46773333333333333,0.4012,0.3904666666666667,0.4945333333333333,6.973333333333333,5.1866666666666665,0.8936,0.8967333333333334,1.7533333333333334,1.72,2.0,1.9266666666666665,22.10666666666667,18.566666666666666,5.653333333333333,3.52,20.326666666666664,18.506666666666668,0.6104,0.6136,24.40666666666667,21.58,1.3266666666666667,10.1
742,Reggie Williams,8.0,67.66666666666667,25.966666666666665,22.399999999999995,0.32366666666666666,0.41966666666666663,0.236,0.25333333333333335,0.3193333333333333,1.7,2.1666666666666665,0.9236666666666666,0.7523333333333334,1.3,1.5666666666666667,3.0,3.1,8.4,11.066666666666668,-3.0666666666666664,-0.6666666666666666,9.233333333333333,13.033333333333331,0.405,0.4836666666666667,23.566666666666666,21.933333333333334,0.20000000000000004,3.533333333333333
745,Richard Hamilton,14.444444444444445,67.55555555555556,32.52222222222222,35.888888888888886,0.42155555555555557,0.45655555555555555,0.3368888888888889,0.34711111111111115,0.43033333333333335,4.7444444444444445,3.933333333333333,0.8496666666666667,0.843,2.4000000000000004,2.177777777777778,2.888888888888889,2.611111111111111,17.51111111111111,16.98888888888889,0.8222222222222222,0.06666666666666662,14.644444444444446,16.299999999999997,0.5028888888888888,0.5274444444444444,26.12222222222222,26.266666666666666,1.2888888888888888,5.822222222222222
746,Richard Jefferson,11.666666666666666,71.0,28.425,27.25,0.4504166666666667,0.4643333333333333,0.28858333333333336,0.33908333333333335,0.47808333333333336,3.8333333333333335,3.9166666666666665,0.72575,0.7425833333333333,1.5833333333333333,1.5833333333333333,2.3249999999999997,2.191666666666667,10.791666666666666,12.066666666666668,-0.5583333333333333,0.024999999999999984,12.008333333333333,13.541666666666666,0.5451666666666667,0.5671666666666667,17.791666666666668,18.583333333333332,0.6833333333333332,5.258333333333334
751,Ricky Pierce,8.083333333333334,66.25,25.916666666666668,26.516666666666666,0.45308333333333334,0.4995833333333333,0.28159999999999996,0.27275,0.4708333333333334,3.8666666666666667,4.291666666666667,0.8560909090909091,0.8746666666666667,1.5916666666666668,1.6166666666666665,2.716666666666667,2.4333333333333336,13.991666666666667,16.316666666666666,-0.7416666666666667,1.3833333333333335,14.016666666666666,18.2,0.5307499999999999,0.5775,24.358333333333334,25.53333333333333,0.39166666666666666,5.716666666666668
752,Rik Smits,10.4,73.3,26.669999999999998,26.140000000000004,0.503,0.5064,0.25,0.025,0.5042,3.18,3.35,0.85,0.7767000000000001,1.7600000000000002,1.7899999999999998,3.96,3.4299999999999997,14.24,15.11,-0.06,-0.22000000000000003,16.830000000000002,18.02,0.5490999999999999,0.5463,25.75,26.089999999999996,0.74,4.89
753,Robert Covington,9.333333333333334,73.33333333333333,31.400000000000002,32.56666666666667,0.44,0.412,0.43766666666666665,0.361,0.44133333333333336,1.3,1.4666666666666668,0.8356666666666667,0.819,1.1333333333333335,1.3333333333333333,3.3666666666666667,2.966666666666667,9.533333333333333,11.166666666666666,2.033333333333333,0.5666666666666667,12.299999999999999,12.466666666666667,0.6086666666666667,0.5583333333333333,12.566666666666668,15.233333333333334,0.7000000000000001,4.5
756,Robert Parish,11.214285714285714,76.71428571428571,29.535714285714285,32.1,0.4904285714285714,0.5435,0.0,0.0,0.4905714285714286,3.6285714285714286,3.6357142857142857,0.737,0.7264285714285714,1.8,1.9928571428571427,2.814285714285714,2.5357142857142856,14.035714285714286,14.864285714285714,0.2857142857142857,1.25,15.314285714285715,18.571428571428573,0.5254285714285715,0.5781428571428571,19.164285714285715,20.55,0.9500000000000001,7.8500000000000005
762,Rod Strickland,4.7272727272727275,68.36363636363636,30.62727272727273,32.32727272727272,0.4505454545454545,0.4612727272727273,0.3,0.25445454545454543,0.45609090909090905,4.290909090909091,4.445454545454545,0.7262727272727273,0.7191818181818181,2.418181818181818,2.6454545454545455,2.6454545454545455,1.8727272727272728,14.718181818181819,13.527272727272726,2.309090909090909,2.481818181818182,17.963636363636365,17.863636363636363,0.5082727272727273,0.5222727272727273,22.963636363636365,21.427272727272726,0.24545454545454548,5.809090909090909
764,Rodney Hood,14.666666666666666,63.666666666666664,26.733333333333334,21.266666666666666,0.4146666666666667,0.424,0.26,0.36933333333333335,0.5059999999999999,1.7,2.1,0.7263333333333333,0.8423333333333334,0.7000000000000001,1.0333333333333334,2.1,2.0,8.066666666666668,12.866666666666665,-3.033333333333333,-1.0,9.033333333333333,13.0,0.5026666666666667,0.5376666666666666,18.900000000000002,21.766666666666666,0.16666666666666666,2.6333333333333333
765,Rodney McCray,9.2,78.0,31.240000000000002,33.4,0.4424,0.5112,0.0,0.08,0.449,3.18,3.34,0.714,0.7528,1.9,1.8,2.2800000000000002,2.12,9.52,11.0,-1.1400000000000001,0.7200000000000001,9.76,13.5,0.4814,0.5628,12.52,14.3,0.76,6.539999999999999
766,Rodney Rogers,9.11111111111111,75.11111111111111,24.144444444444446,21.577777777777776,0.40477777777777774,0.44111111111111106,0.28444444444444444,0.34844444444444445,0.4672222222222222,2.322222222222222,2.3555555555555556,0.6806666666666668,0.7150000000000001,1.3555555555555554,1.788888888888889,3.011111111111111,3.066666666666667,8.233333333333333,10.433333333333334,-0.388888888888889,-0.2777777777777778,11.655555555555557,13.977777777777778,0.5012222222222222,0.517888888888889,20.244444444444444,21.799999999999997,0.3333333333333333,3.5555555555555554
769,Rolando Blackman,8.625,73.75,31.9125,32.4,0.447,0.48912500000000003,0.23814285714285716,0.24325,0.436125,4.4,4.3375,0.8881428571428571,0.8465,2.1625,1.8375000000000001,1.7875,1.6875,18.075,17.4625,-0.5625,0.475,13.9875,16.1875,0.518375,0.55175,22.8125,22.5625,0.4375,6.375
770,Ron Anderson,5.4,68.2,22.6,20.06,0.3794,0.4662,0.26666666666666666,0.2068,0.382,1.42,2.1599999999999997,0.8873333333333333,0.8268000000000001,0.74,1.1,1.8,1.58,8.78,10.86,-3.7,-1.3800000000000001,8.739999999999998,14.280000000000001,0.41340000000000005,0.5138,17.54,21.56,0.08,2.82
771,Ron Harper,11.2,74.3,28.630000000000003,27.03,0.4607,0.45039999999999997,0.20179999999999998,0.2661,0.5115999999999999,2.3600000000000003,2.99,0.7015555555555556,0.7129,1.35,1.85,2.1100000000000003,2.16,10.92,11.36,4.15,1.7899999999999998,16.169999999999998,14.73,0.5161,0.5166999999999999,18.47,18.5,0.8300000000000001,5.27
777,Roy Hibbert,13.5,76.5,28.975,30.575,0.47600000000000003,0.46125,0.5,0.1625,0.4755,3.775,3.3,0.73775,0.74175,2.05,2.05,3.725,3.25,12.100000000000001,12.05,0.09999999999999998,-0.35000000000000003,16.625,16.5,0.53,0.5085,20.3,21.65,1.225,5.325
778,Roy Tarpley,8.0,67.0,27.933333333333334,34.86666666666667,0.49899999999999994,0.47266666666666673,0.0,0.111,0.5046666666666667,3.3666666666666667,3.033333333333333,0.6513333333333333,0.7240000000000001,2.2333333333333334,2.0,4.2,3.533333333333333,15.966666666666667,12.6,0.13333333333333322,-0.6666666666666666,18.133333333333336,17.566666666666666,0.5213333333333333,0.511,21.133333333333333,21.333333333333332,0.8000000000000002,4.8
781,Rudy Gobert,8.166666666666666,70.5,32.550000000000004,33.016666666666666,0.6516666666666667,0.6721666666666667,0.0,0.0,0.6531666666666667,5.8,5.916666666666667,0.618,0.6523333333333333,1.4666666666666668,1.7833333333333332,3.4499999999999997,2.8000000000000003,13.266666666666666,14.733333333333334,2.533333333333333,4.383333333333334,20.349999999999998,23.083333333333332,0.6668333333333334,0.6890000000000001,15.733333333333334,16.916666666666668,1.0166666666666666,11.75
783,Russell Westbrook,10.090909090909092,72.18181818181819,34.872727272727275,37.154545454545456,0.40381818181818185,0.44172727272727275,0.29545454545454547,0.30072727272727273,0.4360909090909091,7.472727272727273,6.954545454545454,0.8089090909090909,0.7763636363636363,4.154545454545455,4.2,3.0,2.627272727272727,24.59090909090909,23.58181818181818,4.309090909090909,4.8999999999999995,21.427272727272726,23.4,0.5031818181818182,0.5292727272727272,33.99090909090909,32.73636363636364,0.9363636363636364,8.372727272727273
784,Ryan Anderson,7.666666666666667,64.5,25.333333333333332,21.95,0.35050000000000003,0.4255,0.3365,0.38083333333333336,0.3665,0.9166666666666666,1.9833333333333334,0.9464,0.8405,0.7833333333333333,0.8333333333333334,2.4166666666666665,1.9333333333333333,6.466666666666666,11.833333333333334,-2.183333333333333,1.7166666666666666,9.266666666666667,16.666666666666668,0.4801666666666667,0.5755,15.25,20.28333333333333,0.19999999999999998,5.316666666666666
788,Sam Cassell,12.363636363636363,67.36363636363636,29.58181818181818,27.20909090909091,0.4094545454545454,0.4475454545454545,0.30910000000000004,0.3079090909090909,0.4244545454545455,3.5090909090909093,4.454545454545454,0.8509,0.8656363636363636,2.0,2.481818181818182,3.1090909090909093,2.727272727272727,12.509090909090908,15.536363636363637,-0.6454545454545456,1.7454545454545454,14.663636363636364,19.099999999999998,0.506,0.5442727272727272,23.6,25.363636363636363,0.6272727272727273,6.245454545454546
790,Sam Perkins,11.133333333333333,76.33333333333333,27.086666666666666,29.013333333333332,0.4222666666666667,0.44906666666666667,0.2950666666666667,0.3322,0.4372666666666667,3.3066666666666666,3.08,0.7928571428571428,0.8057333333333333,1.3133333333333332,1.1733333333333333,2.853333333333333,2.393333333333333,11.42,11.22,0.5466666666666666,1.2533333333333334,13.046666666666665,14.966666666666667,0.5294,0.5515333333333333,17.766666666666666,17.653333333333332,0.6933333333333332,6.1
804,Scottie Pippen,13.0,72.1875,35.24375,37.575,0.437375,0.4669375,0.312375,0.298125,0.479,4.625,3.7875,0.7510625,0.709375,2.94375,2.7875,3.4,2.825,16.63125,16.125,3.9812499999999997,3.8375,17.3625,18.2875,0.520125,0.5330625,22.93125,22.24375,1.46875,7.8
805,Sean Elliott,9.444444444444445,66.0,31.644444444444446,34.06666666666667,0.4392222222222222,0.4546666666666666,0.294,0.3343333333333333,0.454,4.377777777777777,3.6666666666666665,0.8088888888888889,0.7955555555555556,1.788888888888889,1.6888888888888889,2.566666666666667,2.0555555555555554,13.61111111111111,13.622222222222224,0.6555555555555556,0.3777777777777777,12.566666666666666,13.633333333333333,0.5464444444444445,0.5471111111111111,18.244444444444444,19.033333333333335,0.6777777777777777,5.699999999999999
