,g-diff,mp_per_g-diff,fg_pct-diff,fg3_pct-diff,fta_per_g-diff,ft_pct-diff,tov_per_g-diff,pf_per_g-diff,pts_per_g-diff,bpm-diff,per-diff,ts_pct-diff,usg_pct-diff,ws-diff,player
40,0.1634518711495431,-0.40967518324568003,2.48017466419241,0.4368847673395422,-0.6154313427511804,0.6077444263140753,-0.41884627447090117,1.2368605054698405,-0.7014661436381088,2.390464490327353,2.1629226916984634,3.0530557276511616,-0.8021781108201296,-1.0358302656103948,Andrés Nocioni
41,-0.11665064566109583,-2.1494234157308463,0.27815787151110954,-0.731921777979576,-2.5748672064990035,0.31905782757217915,-1.3729283650265067,-1.611983731439769,-2.3840164214847817,-1.778584710386791,-1.38983345579846,-0.45935705041017655,-1.4985873448695912,0.4436110654776109,Anfernee Hardaway
42,1.1866835141924887,0.45253631152099955,-0.30836314138881,0.11494704153414792,0.10876382576374215,0.22492089319982286,-0.5966255460030018,-1.295445482894256,-0.22846004143221582,-0.38890164348207623,-0.41889388753843176,-0.38562710288235874,-0.8230009782834056,0.6069679685359869,Antawn Jamison
46,-1.6372071654902784,-0.5682581320512987,-0.5641229943000885,0.3029316576512839,-1.2985374236907872,-0.96591132661051,-1.331446535002351,-0.9789072343487449,-1.2420445461591274,-0.11242019561621662,-0.4188938875384302,-0.9611303044189414,-0.26772451259612834,1.8067644316766034,Anthony Davis
48,1.1638180026161107,0.390702287785032,-0.2544053665130126,0.42637864108948276,0.5997784222887538,-0.02924882960554578,-1.1323337508863982,1.521744929160804,0.45807452976947877,0.5249422999903437,0.4946719789607777,-0.39627698419192947,0.056186759054784326,1.1297100583227917,Anthony Mason
49,1.6973466060649482,-1.6565724865996623,0.1333711755943869,0.3475826942140364,-2.7126868544078704,0.15588714132675935,-0.16995529432596054,-0.4513434867728922,-0.8771541244574388,-0.05906412672982275,-0.3747602707993397,-0.5549329083166098,0.18575126771514733,0.023682303378395723,Anthony Parker
52,1.3238765836507616,-0.17024602524504207,-0.5011722569449932,-0.40360533266521703,0.8346710395943029,-1.3346143195689146,0.3278266659639206,-1.1371763586215007,0.059848439912327876,-0.8448535048748969,-0.6616287796034384,-0.6361723875370752,0.520459581754422,-1.5354378184668975,Antoine Walker
57,-0.7248732535927684,1.786232237274471,0.6128039912908079,-0.15671136578881883,0.8442584933618772,-0.07255181941683,1.4893179066403108,2.059859951688173,1.187855373172855,-0.028020595741375297,0.013615556504672001,0.36641836190138727,-0.3713761195244178,-0.8549378757830405,Armen Gilliam
60,1.1638180026161107,0.1873429769637076,0.07042043823928829,,1.397933948439244,1.0203779886462483,-1.0825555548574095,0.9994568190607072,0.7716100032316702,0.6006109067746842,1.2030165276232077,0.357816534689811,1.0279205740075201,0.8506189425891587,Artis Gilmore
61,-0.13951615723747499,-1.2478993412182369,-0.05368244397504806,0.05841407647430349,-0.7541070133178679,-0.7083795704347033,0.2567149573510814,-2.0189614795697133,-0.8385413814202252,-0.039661919862043336,-0.23605461819076393,-0.07022677179113608,-0.23996068931176345,0.4297672601336811,Arvydas Sabonis
65,-0.6608498211789072,-0.4973622255264335,0.4677654924246615,1.0893152074682366,-0.5075724878659795,-1.8875119141158987,0.29464120194459514,0.9836299066334319,-0.19602533728095534,-0.4121842917234117,-0.08347840032133033,0.4237638766452459,0.06914320992082396,-1.4337935232305747,Avery Bradley
68,-1.1170167771276633,0.25264183823660824,0.0855286152045133,0.8755155382795259,1.1822162386688408,1.8581967045602368,0.8256086262538025,0.36638032196968334,0.8391823035467977,1.5028135261264361,1.3905843987643491,1.0244581435871671,1.303245154910793,0.3337835430824317,Bam Adebayo
69,-0.45963331930677664,-0.13382081011321914,-1.74579826408006,-0.25126650203935547,-1.2471760642216452,-1.2113397626527316,0.4463461803186553,-1.0693467339331768,-1.456345270015675,-1.5197731294898023,-1.8500840303632793,-2.1100886533941074,-0.6841818618615857,-0.47838637042813953,Baron Davis
70,2.1641841340826784,-1.986176262548592,0.19128585396107328,0.2976785945262541,-2.7726084404552047,0.30964413413494224,0.24486300591560733,0.5246494462424389,-1.215015626033078,0.13495794194797348,-0.2423594205820628,-0.3231614528935146,1.0603117011726093,-0.02800123657227725,Ben Gordon
71,0.09676079571843897,-0.3754710178170152,-1.4378792287888382,0.8939012592171298,-0.26788614367664304,0.7458119300602044,0.3831357726627976,-1.6119837314397705,0.4923111619291429,-0.15607516106872085,-0.0805361592053904,-0.7651997957107604,1.6973372020860669,0.6438847827864677,Ben Simmons
74,-0.9169435508343499,0.08473048067771972,-1.5234922315917712,-0.7161625886044868,-0.219948874838776,-1.1667367866048775,1.4063542465919976,1.236860505469842,-0.7149806037011326,-0.636279781046266,-0.46302750427752304,-1.3267079609110382,1.2222673369980674,-0.13136831647362274,Bernard King
75,-0.5434735284201654,-0.26767607222365664,-0.12850389180282204,,0.8506501292069252,0.23538055257452678,-0.02246434312895842,-0.9437363178436882,0.48630473523446593,0.03794690760907523,0.31666639144643954,-0.10572637615638251,1.0855048000787906,-0.6654315626305739,Bill Cartwright
77,1.3416608704323898,0.22154714239236978,-0.024425339375723856,-0.7657748514519895,0.09963291741367222,0.05547441132957571,0.08815387026879262,-0.5216853197830051,0.20400268058459925,-0.007324908415743836,-0.13447724633094812,-0.09935465229595343,-0.14535803219466986,1.2755724932946897,Bill Laimbeer
